sentiment_polarity,publish_date,Date,sentiment_subjectivity,Open,High,Low,Close,Volume
0.5333333333333333,{'$date': '2017-03-10T00:00:00.000+0000'},2017-03-10,0.7000000000000001,843.28,844.91,839.5,843.25,1704024.0
0.1352693602693603,{'$date': '2017-03-10T15:21:37.000+0000'},2017-03-10,0.4066077441077441,843.28,844.91,839.5,843.25,1704024.0
0.06666666666666668,{'$date': '2017-01-23T00:00:00.000+0000'},2017-01-23,0.4333333333333333,807.25,820.87,803.74,819.31,1963628.0
0.01,{'$date': '2017-01-23T00:00:00.000+0000'},2017-01-23,0.3230000000000001,807.25,820.87,803.74,819.31,1963628.0
-0.08383838383838382,{'$date': '2017-01-23T16:38:01.000+0000'},2017-01-23,0.4421436588103256,807.25,820.87,803.74,819.31,1963628.0
0.02236652236652236,{'$date': '2017-01-23T00:00:00.000+0000'},2017-01-23,0.3462481962481962,807.25,820.87,803.74,819.31,1963628.0
0.07268398268398267,{'$date': '2017-01-23T14:13:31.000+0000'},2017-01-23,0.3251082251082251,807.25,820.87,803.74,819.31,1963628.0
0.3203125,{'$date': '2017-01-23T00:00:00.000+0000'},2017-01-23,0.49375,807.25,820.87,803.74,819.31,1963628.0
0.029304511278195486,{'$date': '2017-03-02T00:00:00.000+0000'},2017-03-02,0.3139306599832916,833.85,834.51,829.64,830.63,942476.0
0.07813131313131312,{'$date': '2017-03-02T00:00:00.000+0000'},2017-03-02,0.3317171717171717,833.85,834.51,829.64,830.63,942476.0
0.11645635895635902,{'$date': '2017-03-02T00:00:00.000+0000'},2017-03-02,0.5389937989937991,833.85,834.51,829.64,830.63,942476.0
-0.004752913752913746,{'$date': '2017-03-02T00:00:00.000+0000'},2017-03-02,0.3238321678321679,833.85,834.51,829.64,830.63,942476.0
0.04308658008658009,{'$date': '2017-03-02T00:00:00.000+0000'},2017-03-02,0.3295108225108225,833.85,834.51,829.64,830.63,942476.0
0.1805097011422313,{'$date': '2017-03-02T06:46:33.000+0000'},2017-03-02,0.5009414280498617,833.85,834.51,829.64,830.63,942476.0
0.01111111111111111,{'$date': '2016-12-30T00:00:00.000+0000'},2016-12-30,0.3377899877899879,782.75,782.78,770.41,771.82,1769950.0
0.044784382284382265,{'$date': '2016-12-30T00:00:00.000+0000'},2016-12-30,0.5000291375291376,782.75,782.78,770.41,771.82,1769950.0
0.03894426723374092,{'$date': '2016-12-30T00:00:00.000+0000'},2016-12-30,0.3845139996455785,782.75,782.78,770.41,771.82,1769950.0
0.05005660048763497,{'$date': '2016-12-21T21:36:54.000+0000'},2016-12-21,0.4321011842563567,795.84,796.68,787.1,794.56,1211346.0
0.1871553788401615,{'$date': '2016-12-21T00:00:00.000+0000'},2016-12-21,0.5149471703819529,795.84,796.68,787.1,794.56,1211346.0
0.1003764351590439,{'$date': '2016-12-21T00:00:00.000+0000'},2016-12-21,0.307422830792396,795.84,796.68,787.1,794.56,1211346.0
0.02403829966329965,{'$date': '2016-12-21T00:00:00.000+0000'},2016-12-21,0.4524810606060605,795.84,796.68,787.1,794.56,1211346.0
0.1187335022700876,{'$date': '2016-12-21T09:45:11.000+0000'},2016-12-21,0.4387419491078028,795.84,796.68,787.1,794.56,1211346.0
0.1198059360730593,{'$date': '2016-12-21T00:00:00.000+0000'},2016-12-21,0.4020004348771472,795.84,796.68,787.1,794.56,1211346.0
0.061448306595365425,{'$date': '2016-12-21T00:00:00.000+0000'},2016-12-21,0.4342884729649435,795.84,796.68,787.1,794.56,1211346.0
0.1185619047619048,{'$date': '2017-02-17T09:07:29.000+0000'},2017-02-17,0.4051018759018759,823.02,828.07,821.66,828.07,1611039.0
0.06406862745098041,{'$date': '2017-02-17T00:00:00.000+0000'},2017-02-17,0.3425490196078431,823.02,828.07,821.66,828.07,1611039.0
0.05091397849462365,{'$date': '2017-02-17T00:00:00.000+0000'},2017-02-17,0.3386021505376344,823.02,828.07,821.66,828.07,1611039.0
0.05525694444444446,{'$date': '2017-02-17T00:00:00.000+0000'},2017-02-17,0.3601597222222223,823.02,828.07,821.66,828.07,1611039.0
0.005637958532695372,{'$date': '2017-02-17T09:28:08.000+0000'},2017-02-17,0.3029744816586922,823.02,828.07,821.66,828.07,1611039.0
0.1383538391433128,{'$date': '2017-03-06T05:55:10.000+0000'},2017-03-06,0.4584273182957393,826.95,828.88,822.4,827.78,1109037.0
-0.0625,{'$date': '2017-03-06T12:47:25.000+0000'},2017-03-06,0.1875,826.95,828.88,822.4,827.78,1109037.0
0.039889369889369884,{'$date': '2017-03-06T09:51:39.000+0000'},2017-03-06,0.2727970177970178,826.95,828.88,822.4,827.78,1109037.0
0.08823903396484042,{'$date': '2017-03-06T09:40:53.000+0000'},2017-03-06,0.4490348182283667,826.95,828.88,822.4,827.78,1109037.0
0.11996296296296301,{'$date': '2017-01-11T00:00:00.000+0000'},2017-01-11,0.3889259259259258,805.0,808.15,801.37,807.91,1065936.0
0.07005766369047621,{'$date': '2017-01-11T09:23:53.000+0000'},2017-01-11,0.5051748511904761,805.0,808.15,801.37,807.91,1065936.0
0.022241379310344832,{'$date': '2017-01-11T13:18:00.000+0000'},2017-01-11,0.4197126436781609,805.0,808.15,801.37,807.91,1065936.0
0.1331326081326081,{'$date': '2017-01-11T16:51:48.000+0000'},2017-01-11,0.4579152329152329,805.0,808.15,801.37,807.91,1065936.0
0.10734679622977499,{'$date': '2017-01-11T00:00:00.000+0000'},2017-01-11,0.4950057566546928,805.0,808.15,801.37,807.91,1065936.0
0.00981134878193702,{'$date': '2017-01-12T18:06:00.000+0000'},2017-01-12,0.2977644087938205,807.14,807.39,799.17,806.36,1353057.0
0.1210529054279054,{'$date': '2017-01-12T15:40:36.000+0000'},2017-01-12,0.5301656676656676,807.14,807.39,799.17,806.36,1353057.0
0.1092171717171717,{'$date': '2017-01-12T00:00:00.000+0000'},2017-01-12,0.4118912337662339,807.14,807.39,799.17,806.36,1353057.0
0.1517660208643815,{'$date': '2017-01-12T00:00:00.000+0000'},2017-01-12,0.5338648782911077,807.14,807.39,799.17,806.36,1353057.0
0.1750325752191424,{'$date': '2017-01-12T00:00:00.000+0000'},2017-01-12,0.5233505093579719,807.14,807.39,799.17,806.36,1353057.0
-0.06120507399577167,{'$date': '2017-01-12T07:38:02.000+0000'},2017-01-12,0.25509161381254397,807.14,807.39,799.17,806.36,1353057.0
0.04706295477572073,{'$date': '2017-01-12T07:18:34.000+0000'},2017-01-12,0.4510592244634797,807.14,807.39,799.17,806.36,1353057.0
0.07340277777777776,{'$date': '2016-12-19T13:13:06.000+0000'},2016-12-19,0.474019841269841,790.22,797.66,786.27,794.2,1232087.0
0.2182958152958153,{'$date': '2016-12-19T05:53:37.000+0000'},2016-12-19,0.4840786435786437,790.22,797.66,786.27,794.2,1232087.0
0.1796780303030303,{'$date': '2016-12-19T00:00:00.000+0000'},2016-12-19,0.4429545454545454,790.22,797.66,786.27,794.2,1232087.0
0.1874401913875598,{'$date': '2017-01-03T00:00:00.000+0000'},2017-01-03,0.5041866028708133,778.81,789.63,775.8,786.14,1657268.0
0.08382916901938642,{'$date': '2017-01-03T00:00:00.000+0000'},2017-01-03,0.5594120553359683,778.81,789.63,775.8,786.14,1657268.0
0.08878996312329647,{'$date': '2017-01-25T16:20:17.000+0000'},2017-01-25,0.5141996419218642,829.62,835.77,825.06,835.67,1627304.0
0.01898618538324421,{'$date': '2017-02-14T09:25:22.000+0000'},2017-02-14,0.3003542780748663,819.0,823.0,816.0,820.45,1054732.0
-0.001464646464646465,{'$date': '2017-02-14T00:00:00.000+0000'},2017-02-14,0.2964141414141414,819.0,823.0,816.0,820.45,1054732.0
0.004364332985022642,{'$date': '2017-02-14T10:21:35.000+0000'},2017-02-14,0.3411772901428075,819.0,823.0,816.0,820.45,1054732.0
0.1773824148824149,{'$date': '2017-02-14T06:13:59.000+0000'},2017-02-14,0.503147303147303,819.0,823.0,816.0,820.45,1054732.0
0.0677854938271605,{'$date': '2017-02-14T13:15:33.000+0000'},2017-02-14,0.3904320987654322,819.0,823.0,816.0,820.45,1054732.0
-0.047754097754097766,{'$date': '2017-02-16T00:00:00.000+0000'},2017-02-16,0.3481536981536982,819.93,824.4,818.98,824.16,1287626.0
0.03537614955525402,{'$date': '2017-02-23T00:00:00.000+0000'},2017-02-23,0.391828735112317,830.12,832.46,822.88,831.33,1472771.0
0.0694021739130435,{'$date': '2017-02-23T00:00:00.000+0000'},2017-02-23,0.3295108695652174,830.12,832.46,822.88,831.33,1472771.0
0.012239858906525571,{'$date': '2017-02-23T04:47:56.000+0000'},2017-02-23,0.2446384479717813,830.12,832.46,822.88,831.33,1472771.0
0.2277777777777778,{'$date': '2017-02-23T17:28:55.000+0000'},2017-02-23,0.5694444444444444,830.12,832.46,822.88,831.33,1472771.0
