publish_date,sentiment_subjectivity,sentiment_polarity,Date
{'$date': '2017-02-03T00:00:00.000+0000'},0.4791446208112874,0.1089506172839506,2017-02-03
{'$date': '2017-03-18T04:36:05.000+0000'},0.4846022908844391,0.1450139442839898,2017-03-18
{'$date': '2017-01-16T14:06:52.000+0000'},0.4892796629893403,0.2361881487687939,2017-01-16
{'$date': '2017-01-17T05:30:53.000+0000'},0.4719959697990001,0.1383835833078257,2017-01-17
{'$date': '2017-01-17T17:29:11.000+0000'},0.3893217893217894,0.1073051948051948,2017-01-17
{'$date': '2016-12-29T13:23:44.000+0000'},0.4988751147842057,0.1194100091827364,2016-12-29
{'$date': '2016-12-29T00:00:00.000+0000'},0.4148989898989899,0.1106060606060606,2016-12-29
{'$date': '2017-03-20T16:22:41.000+0000'},0.4722751322751322,0.1321560846560847,2017-03-20
{'$date': '2017-03-24T17:40:05.000+0000'},0.3147721454173067,0.0957757296466974,2017-03-24
{'$date': '2017-03-24T12:42:52.000+0000'},0.4627555555555556,0.1304944444444445,2017-03-24
{'$date': '2017-01-26T01:00:00.000+0000'},0.2631868131868133,0.08388278388278389,2017-01-26
{'$date': '2016-12-19T00:00:00.000+0000'},0.4429545454545454,0.1796780303030303,2016-12-19
{'$date': '2016-12-16T16:43:20.000+0000'},0.4778985507246377,0.01630434782608696,2016-12-16
{'$date': '2017-02-14T13:15:33.000+0000'},0.3904320987654322,0.0677854938271605,2017-02-14
{'$date': '2017-03-26T07:00:58.000+0000'},0.5366650227409722,0.08524051546203446,2017-03-26
{'$date': '2016-12-20T00:00:00.000+0000'},0.2354545454545454,0.1036363636363636,2016-12-20
{'$date': '2016-12-25T00:00:00.000+0000'},0.3948809523809524,0.05452380952380952,2016-12-25
{'$date': '2016-12-23T00:00:00.000+0000'},0.4018382352941176,0.02242647058823529,2016-12-23
{'$date': '2017-03-03T00:00:00.000+0000'},0.3453155245838173,0.02543070073557879,2017-03-03
{'$date': '2016-12-29T17:32:00.000+0000'},0.4887009495880464,0.1060457687473816,2016-12-29
{'$date': '2017-02-14T06:13:59.000+0000'},0.503147303147303,0.1773824148824149,2017-02-14
{'$date': '2017-02-13T00:00:00.000+0000'},0.3768808777429468,0.08616771159874609,2017-02-13
{'$date': '2017-02-13T18:00:14.000+0000'},0.4472370766488415,0.1461564171122995,2017-02-13
{'$date': '2017-01-23T14:13:31.000+0000'},0.3251082251082251,0.07268398268398268,2017-01-23
{'$date': '2017-01-23T00:00:00.000+0000'},0.49375,0.3203125,2017-01-23
{'$date': '2017-01-24T09:05:00.000+0000'},0.5600448933782266,0.1941919191919192,2017-01-24
{'$date': '2016-12-27T00:00:00.000+0000'},0.2,0.1388888888888889,2016-12-27
{'$date': '2016-12-27T13:15:01.000+0000'},0.4416666666666668,-0.06562500000000007,2016-12-27
{'$date': '2017-02-01T13:04:55.000+0000'},0.4718780831571528,0.06645877378435518,2017-02-01
{'$date': '2017-02-01T13:40:32.000+0000'},0.4134156933213537,0.07461215932914045,2017-02-01
{'$date': '2017-03-24T07:30:47.000+0000'},0.4519147788565264,0.1170577130528587,2017-03-24
{'$date': '2017-03-23T17:06:46.000+0000'},0.3968582375478926,-0.03450191570881225,2017-03-23
{'$date': '2017-02-01T00:00:00.000+0000'},0.3185897435897435,0.09711538461538462,2017-02-01
{'$date': '2017-01-30T00:00:00.000+0000'},0.5272604753736828,0.1405381306324702,2017-01-30
{'$date': '2016-12-05T00:00:00.000+0000'},0.4393055555555555,0.06819444444444445,2016-12-05
{'$date': '2016-12-02T00:00:00.000+0000'},0.4456368446368447,0.1453400673400674,2016-12-02
{'$date': '2017-02-13T08:27:49.000+0000'},0.3005376019329508,-0.007504278667069367,2017-02-13
{'$date': '2017-02-10T15:39:13.000+0000'},0.4159467120181405,0.1348469387755102,2017-02-10
{'$date': '2017-02-13T03:33:10.000+0000'},0.4330271998013933,0.07104811556424462,2017-02-13
{'$date': '2017-03-28T00:00:00.000+0000'},0.4659898786659347,0.0830162794951527,2017-03-28
{'$date': '2017-01-09T16:28:27.000+0000'},0.4137592137592138,0.1108137358137358,2017-01-09
{'$date': '2017-01-10T00:00:00.000+0000'},0.4587721099061304,0.1461251692179527,2017-01-10
{'$date': '2016-12-14T07:59:42.000+0000'},0.4658761724386725,0.02677128427128427,2016-12-14
{'$date': '2016-12-15T14:32:23.000+0000'},0.418716577540107,0.1516934046345811,2016-12-15
{'$date': '2016-12-14T00:00:00.000+0000'},0.5531802992329308,0.2226750588592694,2016-12-14
{'$date': '2017-02-06T13:33:04.000+0000'},0.3072499185402411,0.04770748964297351,2017-02-06
{'$date': '2017-02-06T08:17:39.000+0000'},0.4318536595854476,0.173570998537886,2017-02-06
{'$date': '2017-03-29T00:00:00.000+0000'},0.3229075235109718,0.07202455590386625,2017-03-29
{'$date': '2017-03-27T15:14:14.000+0000'},0.4505647174694793,0.1607800224466891,2017-03-27
{'$date': '2017-03-28T19:30:56.000+0000'},0.399042809042809,0.07049062049062049,2017-03-28
{'$date': '2016-12-13T19:58:17.000+0000'},0.448989898989899,0.1613636363636363,2016-12-13
{'$date': '2016-12-13T00:00:00.000+0000'},0.3064102564102564,0.06153846153846154,2016-12-13
{'$date': '2017-02-25T01:13:14.000+0000'},0.5042789968652037,0.1106112852664577,2017-02-25
{'$date': '2017-02-24T15:55:10.000+0000'},0.5341666666666667,0.3208333333333333,2017-02-24
{'$date': '2017-03-29T00:00:00.000+0000'},0.4854356016303386,0.1360968152704995,2017-03-29
{'$date': '2017-01-25T00:00:00.000+0000'},0.4202968220410081,-0.008306486794858892,2017-01-25
{'$date': '2017-01-26T10:35:00.000+0000'},0.4262152777777778,0.1430555555555555,2017-01-26
{'$date': '2017-01-27T00:00:00.000+0000'},0.5266403209585028,0.2376391621846167,2017-01-27
{'$date': '2016-12-28T13:03:16.000+0000'},0.3816517447199266,0.13544536271809,2016-12-28
{'$date': '2016-12-21T00:00:00.000+0000'},0.4020004348771472,0.1198059360730593,2016-12-21
{'$date': '2017-01-12T07:18:34.000+0000'},0.4510592244634797,0.04706295477572073,2017-01-12
{'$date': '2017-01-11T16:51:48.000+0000'},0.4579152329152329,0.1331326081326081,2017-01-11
{'$date': '2017-01-11T00:00:00.000+0000'},0.4950057566546928,0.107346796229775,2017-01-11
{'$date': '2016-12-22T15:24:26.000+0000'},0.4358777747075618,0.156095145988763,2016-12-22
{'$date': '2016-12-23T09:15:01.000+0000'},0.4333333333333335,-0.05483870967741938,2016-12-23
{'$date': '2016-12-21T00:00:00.000+0000'},0.4342884729649435,0.06144830659536542,2016-12-21
{'$date': '2016-12-22T00:00:00.000+0000'},0.5157622739018086,0.173546511627907,2016-12-22
{'$date': '2016-12-14T04:00:13.000+0000'},0.4218904268246374,0.1388420862762968,2016-12-14
{'$date': '2016-12-13T12:50:34.000+0000'},0.3737418831168831,0.06329816017316017,2016-12-13
{'$date': '2016-12-15T00:00:00.000+0000'},0.4660791589363018,0.1705076272933416,2016-12-15
