publish_date,sentiment_subjectivity,sentiment_polarity,Date,Open,High,Low,Close,Volume
{'$date': '2017-02-10T15:46:50.000+0000'},0.4842392822231532,0.2033680701019411,2017-02-10,811.7,815.25,809.78,813.67,1134976.0
{'$date': '2017-02-10T16:25:09.000+0000'},0.4434505431675243,0.042766070407579834,2017-02-10,811.7,815.25,809.78,813.67,1134976.0
{'$date': '2017-02-10T16:39:13.000+0000'},0.4222601794340923,0.132688060731539,2017-02-10,811.7,815.25,809.78,813.67,1134976.0
{'$date': '2017-02-10T09:39:00.000+0000'},0.4424763613579402,0.2089853896103897,2017-02-10,811.7,815.25,809.78,813.67,1134976.0
{'$date': '2017-02-10T12:36:04.000+0000'},0.4984956709956709,0.1789177489177489,2017-02-10,811.7,815.25,809.78,813.67,1134976.0
{'$date': '2017-02-10T15:39:13.000+0000'},0.4159467120181405,0.1348469387755102,2017-02-10,811.7,815.25,809.78,813.67,1134976.0
{'$date': '2016-12-22T00:00:00.000+0000'},0.4495863106104069,0.145549492341661,2016-12-22,792.36,793.32,788.58,791.26,972169.0
{'$date': '2016-12-22T00:00:00.000+0000'},0.4495863106104069,0.145549492341661,2016-12-22,792.36,793.32,788.58,791.26,972169.0
{'$date': '2016-12-22T17:04:00.000+0000'},0.4484511390249094,0.1402144986161379,2016-12-22,792.36,793.32,788.58,791.26,972169.0
{'$date': '2016-12-22T07:18:57.000+0000'},0.3690807629870129,0.042658279220779215,2016-12-22,792.36,793.32,788.58,791.26,972169.0
{'$date': '2016-12-22T18:16:00.000+0000'},0.31875,0.09236111111111113,2016-12-22,792.36,793.32,788.58,791.26,972169.0
{'$date': '2016-12-22T15:24:26.000+0000'},0.4358777747075618,0.156095145988763,2016-12-22,792.36,793.32,788.58,791.26,972169.0
{'$date': '2016-12-22T00:00:00.000+0000'},0.5157622739018086,0.17354651162790696,2016-12-22,792.36,793.32,788.58,791.26,972169.0
{'$date': '2017-02-28T00:00:00.000+0000'},0.4260511363636363,0.1105028409090909,2017-02-28,825.61,828.54,820.2,823.21,2260769.0
{'$date': '2017-02-28T00:00:00.000+0000'},0.4820870535714286,0.07624797077922077,2017-02-28,825.61,828.54,820.2,823.21,2260769.0
{'$date': '2017-02-28T00:00:00.000+0000'},0.5217532467532467,0.0831890331890332,2017-02-28,825.61,828.54,820.2,823.21,2260769.0
{'$date': '2017-02-28T13:01:02.000+0000'},0.4628787878787879,0.1276515151515152,2017-02-28,825.61,828.54,820.2,823.21,2260769.0
{'$date': '2017-02-28T00:00:00.000+0000'},0.4260511363636363,0.1105028409090909,2017-02-28,825.61,828.54,820.2,823.21,2260769.0
{'$date': '2017-02-28T00:00:00.000+0000'},0.4820870535714286,0.07624797077922077,2017-02-28,825.61,828.54,820.2,823.21,2260769.0
{'$date': '2017-02-28T00:00:00.000+0000'},0.5217532467532467,0.0831890331890332,2017-02-28,825.61,828.54,820.2,823.21,2260769.0
{'$date': '2017-02-28T13:01:02.000+0000'},0.4628787878787879,0.1276515151515152,2017-02-28,825.61,828.54,820.2,823.21,2260769.0
{'$date': '2017-02-28T13:43:00.000+0000'},0.5235498986828773,0.2032991388044581,2017-02-28,825.61,828.54,820.2,823.21,2260769.0
{'$date': '2017-02-28T16:11:59.000+0000'},0.45804322991822993,0.1277386964886965,2017-02-28,825.61,828.54,820.2,823.21,2260769.0
{'$date': '2017-02-28T16:26:51.000+0000'},0.3842836257309942,0.06136695906432747,2017-02-28,825.61,828.54,820.2,823.21,2260769.0
{'$date': '2017-02-28T06:18:00.000+0000'},0.4324187824187822,0.07864796614796614,2017-02-28,825.61,828.54,820.2,823.21,2260769.0
{'$date': '2017-02-28T07:00:00.000+0000'},0.5481707748034278,0.1914983655799982,2017-02-28,825.61,828.54,820.2,823.21,2260769.0
{'$date': '2017-02-28T02:00:00.000+0000'},0.4413194444444444,0.1854166666666667,2017-02-28,825.61,828.54,820.2,823.21,2260769.0
{'$date': '2017-02-28T10:38:00.000+0000'},0.4544098822324628,0.0779889912954429,2017-02-28,825.61,828.54,820.2,823.21,2260769.0
{'$date': '2017-02-28T11:02:28.000+0000'},0.4646902784958994,0.1185592374058416,2017-02-28,825.61,828.54,820.2,823.21,2260769.0
{'$date': '2017-02-28T00:00:00.000+0000'},0.4057118165006511,0.1115353780523684,2017-02-28,825.61,828.54,820.2,823.21,2260769.0
{'$date': '2017-02-28T00:00:00.000+0000'},0.3926181457431456,0.0008139430014430048,2017-02-28,825.61,828.54,820.2,823.21,2260769.0
{'$date': '2017-02-28T00:00:00.000+0000'},0.2833333333333334,0.09981060606060606,2017-02-28,825.61,828.54,820.2,823.21,2260769.0
{'$date': '2017-02-28T00:00:00.000+0000'},0.5384977857391652,0.1563101457929044,2017-02-28,825.61,828.54,820.2,823.21,2260769.0
{'$date': '2017-02-28T00:00:00.000+0000'},0.3666991341991341,0.0664105339105339,2017-02-28,825.61,828.54,820.2,823.21,2260769.0
{'$date': '2017-02-28T00:00:00.000+0000'},0.4853733766233766,0.2403977272727273,2017-02-28,825.61,828.54,820.2,823.21,2260769.0
{'$date': '2017-02-28T15:26:51.000+0000'},0.3852623456790124,0.059567901234567885,2017-02-28,825.61,828.54,820.2,823.21,2260769.0
{'$date': '2017-02-28T12:45:49.000+0000'},0.4749118165784832,0.06798390652557319,2017-02-28,825.61,828.54,820.2,823.21,2260769.0
{'$date': '2017-02-28T15:11:59.000+0000'},0.5304803992303992,0.1366011303511304,2017-02-28,825.61,828.54,820.2,823.21,2260769.0
{'$date': '2017-02-28T16:06:30.000+0000'},0.3962937062937062,0.04432400932400932,2017-02-28,825.61,828.54,820.2,823.21,2260769.0
{'$date': '2017-02-28T10:26:24.000+0000'},0.4466409090909091,0.2095701298701299,2017-02-28,825.61,828.54,820.2,823.21,2260769.0
{'$date': '2017-02-28T16:06:33.000+0000'},0.3971822295351707,0.058377896613190726,2017-02-28,825.61,828.54,820.2,823.21,2260769.0
{'$date': '2017-02-28T05:36:12.000+0000'},0.4595328798185942,0.1324115646258504,2017-02-28,825.61,828.54,820.2,823.21,2260769.0
{'$date': '2017-02-28T00:00:00.000+0000'},0.3253405017921147,0.05879928315412185,2017-02-28,825.61,828.54,820.2,823.21,2260769.0
{'$date': '2017-02-28T00:00:00.000+0000'},0.3123958333333333,0.061822916666666665,2017-02-28,825.61,828.54,820.2,823.21,2260769.0
{'$date': '2017-02-28T06:24:11.000+0000'},0.2523593073593073,0.009329004329004327,2017-02-28,825.61,828.54,820.2,823.21,2260769.0
{'$date': '2017-02-17T00:00:00.000+0000'},0.0,0.0,2017-02-17,823.02,828.07,821.66,828.07,1611039.0
{'$date': '2017-02-17T00:00:00.000+0000'},0.3330757942622349,0.07012189082104335,2017-02-17,823.02,828.07,821.66,828.07,1611039.0
{'$date': '2017-02-17T12:38:03.000+0000'},0.4105708245243129,-0.09140239605355883,2017-02-17,823.02,828.07,821.66,828.07,1611039.0
{'$date': '2017-02-17T01:00:00.000+0000'},0.2782921810699588,0.07386831275720164,2017-02-17,823.02,828.07,821.66,828.07,1611039.0
{'$date': '2017-02-17T11:01:00.000+0000'},0.4520859671302149,0.1201222081753055,2017-02-17,823.02,828.07,821.66,828.07,1611039.0
{'$date': '2017-02-17T10:05:13.000+0000'},0.2888522208385222,0.024908675799086767,2017-02-17,823.02,828.07,821.66,828.07,1611039.0
{'$date': '2017-03-06T13:05:00.000+0000'},0.4313600288600288,0.04466594516594515,2017-03-06,826.95,828.88,822.4,827.78,1109037.0
{'$date': '2017-03-06T00:00:00.000+0000'},0.5573148148148148,0.07016835016835016,2017-03-06,826.95,828.88,822.4,827.78,1109037.0
{'$date': '2017-03-06T13:05:00.000+0000'},0.4313600288600288,0.04466594516594515,2017-03-06,826.95,828.88,822.4,827.78,1109037.0
{'$date': '2017-03-06T00:00:00.000+0000'},0.5573148148148148,0.07016835016835016,2017-03-06,826.95,828.88,822.4,827.78,1109037.0
{'$date': '2017-03-06T00:00:00.000+0000'},0.4413194444444444,0.1854166666666667,2017-03-06,826.95,828.88,822.4,827.78,1109037.0
{'$date': '2017-03-06T13:51:00.000+0000'},0.5303140830800405,0.157023387369132,2017-03-06,826.95,828.88,822.4,827.78,1109037.0
{'$date': '2017-03-06T01:00:00.000+0000'},0.3995203659976387,0.02643890200708382,2017-03-06,826.95,828.88,822.4,827.78,1109037.0
{'$date': '2017-03-06T17:41:27.000+0000'},0.4993083900226758,0.09449546485260772,2017-03-06,826.95,828.88,822.4,827.78,1109037.0
{'$date': '2017-03-06T12:08:00.000+0000'},0.4271794027228811,0.1069149570236527,2017-03-06,826.95,828.88,822.4,827.78,1109037.0
{'$date': '2017-03-06T09:40:53.000+0000'},0.4490348182283667,0.08823903396484042,2017-03-06,826.95,828.88,822.4,827.78,1109037.0
{'$date': '2017-03-08T00:00:00.000+0000'},0.4617045454545454,0.2270738636363636,2017-03-08,833.51,838.15,831.79,835.37,989773.0
{'$date': '2017-03-08T00:00:00.000+0000'},0.4450576036866358,0.2557411674347159,2017-03-08,833.51,838.15,831.79,835.37,989773.0
{'$date': '2017-03-08T00:00:00.000+0000'},0.4617045454545454,0.2270738636363636,2017-03-08,833.51,838.15,831.79,835.37,989773.0
{'$date': '2017-03-08T00:00:00.000+0000'},0.4450576036866358,0.2557411674347159,2017-03-08,833.51,838.15,831.79,835.37,989773.0
{'$date': '2017-03-08T00:00:00.000+0000'},0.366366792929293,0.08822601010101007,2017-03-08,833.51,838.15,831.79,835.37,989773.0
{'$date': '2017-03-08T13:10:22.000+0000'},0.3469920291348862,0.1101860441146156,2017-03-08,833.51,838.15,831.79,835.37,989773.0
{'$date': '2017-03-08T14:59:37.000+0000'},0.5098478835978835,0.1762569143819144,2017-03-08,833.51,838.15,831.79,835.37,989773.0
{'$date': '2017-03-08T16:28:07.000+0000'},0.4653939393939394,0.1732140151515151,2017-03-08,833.51,838.15,831.79,835.37,989773.0
{'$date': '2017-03-08T17:33:00.000+0000'},0.49666276346604205,0.2720264707969626,2017-03-08,833.51,838.15,831.79,835.37,989773.0
{'$date': '2017-03-08T08:08:00.000+0000'},0.5063186813186813,0.1750177683013504,2017-03-08,833.51,838.15,831.79,835.37,989773.0
{'$date': '2017-03-08T00:00:00.000+0000'},0.0,0.0,2017-03-08,833.51,838.15,831.79,835.37,989773.0
{'$date': '2017-03-08T00:00:00.000+0000'},0.3073163841807909,0.01867231638418079,2017-03-08,833.51,838.15,831.79,835.37,989773.0
{'$date': '2017-03-08T12:10:22.000+0000'},0.3791666666666667,0.09839743589743592,2017-03-08,833.51,838.15,831.79,835.37,989773.0
{'$date': '2017-03-08T00:00:00.000+0000'},0.4259310496267017,0.0744489146119581,2017-03-08,833.51,838.15,831.79,835.37,989773.0
{'$date': '2017-03-01T16:27:00.000+0000'},0.4719065656565657,0.1933080808080808,2017-03-01,828.85,836.26,827.26,835.24,1496540.0
{'$date': '2017-03-01T16:27:00.000+0000'},0.4719065656565657,0.1933080808080808,2017-03-01,828.85,836.26,827.26,835.24,1496540.0
{'$date': '2017-03-01T11:30:02.000+0000'},0.4857510822510822,0.04942400192400193,2017-03-01,828.85,836.26,827.26,835.24,1496540.0
{'$date': '2017-03-01T01:00:00.000+0000'},0.3733747756308731,0.1409122584732341,2017-03-01,828.85,836.26,827.26,835.24,1496540.0
{'$date': '2017-03-01T16:50:03.000+0000'},0.5041343736908253,0.1070045210166178,2017-03-01,828.85,836.26,827.26,835.24,1496540.0
{'$date': '2017-03-01T17:38:02.000+0000'},0.3989967239967241,-0.0821253071253071,2017-03-01,828.85,836.26,827.26,835.24,1496540.0
{'$date': '2017-03-01T06:32:16.000+0000'},0.4083509513742071,0.047788935870331214,2017-03-01,828.85,836.26,827.26,835.24,1496540.0
{'$date': '2017-03-01T06:42:04.000+0000'},0.4960691823899371,0.1520833333333333,2017-03-01,828.85,836.26,827.26,835.24,1496540.0
{'$date': '2017-03-01T07:41:14.000+0000'},0.568,-0.06444444444444444,2017-03-01,828.85,836.26,827.26,835.24,1496540.0
{'$date': '2017-03-01T13:08:00.000+0000'},0.5209323110379447,0.2082039204926529,2017-03-01,828.85,836.26,827.26,835.24,1496540.0
{'$date': '2017-03-01T15:50:03.000+0000'},0.5026700680272109,0.08821428571428573,2017-03-01,828.85,836.26,827.26,835.24,1496540.0
{'$date': '2017-03-10T00:00:00.000+0000'},0.0,0.0,2017-03-10,843.28,844.91,839.5,843.25,1704024.0
{'$date': '2017-03-10T00:00:00.000+0000'},0.0,0.0,2017-03-10,843.28,844.91,839.5,843.25,1704024.0
{'$date': '2017-03-10T00:00:00.000+0000'},0.5625,0.109375,2017-03-10,843.28,844.91,839.5,843.25,1704024.0
{'$date': '2017-03-10T14:06:57.000+0000'},0.4698780103391753,0.1376151599209852,2017-03-10,843.28,844.91,839.5,843.25,1704024.0
{'$date': '2017-03-10T10:05:00.000+0000'},0.4741430456855992,0.1099403846744272,2017-03-10,843.28,844.91,839.5,843.25,1704024.0
{'$date': '2017-03-10T15:21:37.000+0000'},0.4066077441077441,0.1352693602693603,2017-03-10,843.28,844.91,839.5,843.25,1704024.0
{'$date': '2017-03-13T00:00:00.000+0000'},0.4679924242424243,0.0581439393939394,2017-03-13,844.0,848.68,843.25,845.54,1223647.0
{'$date': '2017-03-13T00:00:00.000+0000'},0.4679924242424243,0.0581439393939394,2017-03-13,844.0,848.68,843.25,845.54,1223647.0
{'$date': '2017-03-13T16:35:34.000+0000'},0.4293969396939693,0.07465893017873215,2017-03-13,844.0,848.68,843.25,845.54,1223647.0
{'$date': '2017-03-13T17:00:00.000+0000'},0.3934338624338625,0.1728306878306878,2017-03-13,844.0,848.68,843.25,845.54,1223647.0
{'$date': '2017-03-13T08:49:00.000+0000'},0.3851546717171717,0.0933727904040404,2017-03-13,844.0,848.68,843.25,845.54,1223647.0
{'$date': '2017-03-13T12:31:23.000+0000'},0.4685935175935175,0.1641455766455767,2017-03-13,844.0,848.68,843.25,845.54,1223647.0
{'$date': '2017-03-13T00:00:00.000+0000'},0.3495739710025423,-0.03753521610664468,2017-03-13,844.0,848.68,843.25,845.54,1223647.0
{'$date': '2017-03-13T00:00:00.000+0000'},0.7398148148148147,0.01157407407407407,2017-03-13,844.0,848.68,843.25,845.54,1223647.0
{'$date': '2017-03-13T00:00:00.000+0000'},0.3689414414414414,0.06799549549549551,2017-03-13,844.0,848.68,843.25,845.54,1223647.0
{'$date': '2017-03-13T13:04:07.000+0000'},0.5554214413037941,0.1130634071810542,2017-03-13,844.0,848.68,843.25,845.54,1223647.0
{'$date': '2017-03-02T12:00:35.000+0000'},0.5445852534562213,0.1795698924731183,2017-03-02,833.85,834.51,829.64,830.63,942476.0
{'$date': '2017-03-02T12:00:35.000+0000'},0.5445852534562213,0.1795698924731183,2017-03-02,833.85,834.51,829.64,830.63,942476.0
{'$date': '2017-03-02T13:35:11.000+0000'},0.556644880174292,0.1441721132897604,2017-03-02,833.85,834.51,829.64,830.63,942476.0
{'$date': '2017-03-02T16:15:00.000+0000'},0.5585499338624337,0.1740806878306878,2017-03-02,833.85,834.51,829.64,830.63,942476.0
{'$date': '2017-03-02T07:27:13.000+0000'},0.4410832293883142,0.3007051140949445,2017-03-02,833.85,834.51,829.64,830.63,942476.0
{'$date': '2017-03-02T10:33:17.000+0000'},0.2745901639344263,0.0918032786885246,2017-03-02,833.85,834.51,829.64,830.63,942476.0
{'$date': '2017-03-02T10:59:10.000+0000'},0.5312900128040974,0.1699406032152512,2017-03-02,833.85,834.51,829.64,830.63,942476.0
{'$date': '2017-03-02T00:00:00.000+0000'},0.5389937989937991,0.11645635895635902,2017-03-02,833.85,834.51,829.64,830.63,942476.0
{'$date': '2017-03-02T00:00:00.000+0000'},0.3317171717171717,0.07813131313131312,2017-03-02,833.85,834.51,829.64,830.63,942476.0
{'$date': '2017-03-02T06:46:33.000+0000'},0.5009414280498617,0.1805097011422313,2017-03-02,833.85,834.51,829.64,830.63,942476.0
{'$date': '2017-03-03T00:00:00.000+0000'},0.4369453463203463,0.1496054292929293,2017-03-03,830.56,831.36,825.75,829.08,896378.0
{'$date': '2017-03-03T14:39:36.000+0000'},0.5990914786967418,0.1651159147869674,2017-03-03,830.56,831.36,825.75,829.08,896378.0
{'$date': '2017-03-03T00:00:00.000+0000'},0.4369453463203463,0.1496054292929293,2017-03-03,830.56,831.36,825.75,829.08,896378.0
{'$date': '2017-03-03T14:39:36.000+0000'},0.5990914786967418,0.1651159147869674,2017-03-03,830.56,831.36,825.75,829.08,896378.0
{'$date': '2017-03-03T11:30:02.000+0000'},0.5145665515918681,0.1432465477560414,2017-03-03,830.56,831.36,825.75,829.08,896378.0
{'$date': '2017-03-03T16:56:45.000+0000'},0.3936161841630592,0.1407486697330447,2017-03-03,830.56,831.36,825.75,829.08,896378.0
{'$date': '2017-03-03T14:33:00.000+0000'},0.507020462803595,0.1422905909351692,2017-03-03,830.56,831.36,825.75,829.08,896378.0
{'$date': '2017-03-03T00:00:00.000+0000'},0.3453155245838173,0.02543070073557879,2017-03-03,830.56,831.36,825.75,829.08,896378.0
{'$date': '2017-02-03T00:00:00.000+0000'},0.5361508300902239,0.05419942571457724,2017-02-03,802.99,806.0,800.37,801.49,1463448.0
{'$date': '2017-02-03T00:00:00.000+0000'},0.5361508300902239,0.05419942571457724,2017-02-03,802.99,806.0,800.37,801.49,1463448.0
{'$date': '2017-02-03T00:00:00.000+0000'},0.3510776662950576,0.027657004830917868,2017-02-03,802.99,806.0,800.37,801.49,1463448.0
{'$date': '2017-02-03T16:38:04.000+0000'},0.4471896383186708,-0.0947947214076246,2017-02-03,802.99,806.0,800.37,801.49,1463448.0
{'$date': '2017-02-03T08:28:00.000+0000'},0.4593856633562514,0.1228514132925897,2017-02-03,802.99,806.0,800.37,801.49,1463448.0
{'$date': '2017-02-03T00:00:00.000+0000'},0.4791446208112874,0.1089506172839506,2017-02-03,802.99,806.0,800.37,801.49,1463448.0
{'$date': '2016-12-27T12:49:44.000+0000'},0.4032760032760033,0.01941373191373191,2016-12-27,790.68,797.86,787.66,791.55,789321.0
{'$date': '2016-12-27T16:24:56.000+0000'},0.5242847464188926,0.1271267260291651,2016-12-27,790.68,797.86,787.66,791.55,789321.0
{'$date': '2016-12-27T16:58:33.000+0000'},0.4235849678442271,0.1080154276450573,2016-12-27,790.68,797.86,787.66,791.55,789321.0
{'$date': '2016-12-27T08:19:00.000+0000'},0.5839257297189987,0.2012086871461872,2016-12-27,790.68,797.86,787.66,791.55,789321.0
{'$date': '2016-12-27T13:15:01.000+0000'},0.4416666666666668,-0.06562500000000007,2016-12-27,790.68,797.86,787.66,791.55,789321.0
{'$date': '2016-12-27T14:35:51.000+0000'},0.4204695767195767,0.05632275132275132,2016-12-27,790.68,797.86,787.66,791.55,789321.0
{'$date': '2016-12-27T16:39:44.000+0000'},0.3880269923874575,0.08962259639585221,2016-12-27,790.68,797.86,787.66,791.55,789321.0
{'$date': '2016-12-27T00:00:00.000+0000'},0.2,0.1388888888888889,2016-12-27,790.68,797.86,787.66,791.55,789321.0
{'$date': '2016-12-27T13:15:01.000+0000'},0.4416666666666668,-0.06562500000000007,2016-12-27,790.68,797.86,787.66,791.55,789321.0
{'$date': '2016-12-30T13:01:20.000+0000'},0.46307101628530195,0.1144660894660895,2016-12-30,782.75,782.78,770.41,771.82,1769950.0
{'$date': '2016-12-30T17:00:00.000+0000'},0.5231197106197104,0.1816363441363442,2016-12-30,782.75,782.78,770.41,771.82,1769950.0
{'$date': '2016-12-30T17:03:57.000+0000'},0.5148914949064207,0.1543844791195537,2016-12-30,782.75,782.78,770.41,771.82,1769950.0
{'$date': '2016-12-30T17:39:23.000+0000'},0.3004901960784313,0.05808823529411765,2016-12-30,782.75,782.78,770.41,771.82,1769950.0
{'$date': '2016-12-30T08:49:31.000+0000'},0.5546666666666666,-0.08111111111111109,2016-12-30,782.75,782.78,770.41,771.82,1769950.0
{'$date': '2016-12-30T00:00:00.000+0000'},0.3377899877899879,0.01111111111111111,2016-12-30,782.75,782.78,770.41,771.82,1769950.0
{'$date': '2016-12-30T00:00:00.000+0000'},0.3845139996455785,0.03894426723374092,2016-12-30,782.75,782.78,770.41,771.82,1769950.0
{'$date': '2017-01-03T00:00:00.000+0000'},0.4777777777777777,0.3,2017-01-03,778.81,789.63,775.8,786.14,1657268.0
{'$date': '2017-01-03T14:35:30.000+0000'},0.4510925989215462,0.1124312675628465,2017-01-03,778.81,789.63,775.8,786.14,1657268.0
{'$date': '2017-01-03T16:05:00.000+0000'},0.5117999140339564,0.2116139357096805,2017-01-03,778.81,789.63,775.8,786.14,1657268.0
{'$date': '2017-01-03T17:31:38.000+0000'},0.4980364873222016,0.1236968813499426,2017-01-03,778.81,789.63,775.8,786.14,1657268.0
{'$date': '2017-01-03T00:00:00.000+0000'},0.5041866028708133,0.1874401913875598,2017-01-03,778.81,789.63,775.8,786.14,1657268.0
{'$date': '2017-01-09T12:57:42.000+0000'},0.4125059523809525,0.1015555555555556,2017-01-09,806.4,809.97,802.83,806.65,1274645.0
{'$date': '2017-01-09T14:39:30.000+0000'},0.4679365079365079,0.1627777777777778,2017-01-09,806.4,809.97,802.83,806.65,1274645.0
{'$date': '2017-01-09T16:42:25.000+0000'},0.43928030303030297,-0.08659090909090908,2017-01-09,806.4,809.97,802.83,806.65,1274645.0
{'$date': '2017-01-09T17:17:44.000+0000'},0.4797656972656973,0.122734163984164,2017-01-09,806.4,809.97,802.83,806.65,1274645.0
{'$date': '2017-01-09T17:28:27.000+0000'},0.4037296506310592,0.1076172184622889,2017-01-09,806.4,809.97,802.83,806.65,1274645.0
{'$date': '2017-01-09T06:48:08.000+0000'},0.5373333333333332,-0.0751111111111111,2017-01-09,806.4,809.97,802.83,806.65,1274645.0
{'$date': '2017-01-09T07:01:28.000+0000'},0.4405570530098831,0.1122282120395328,2017-01-09,806.4,809.97,802.83,806.65,1274645.0
{'$date': '2017-01-09T01:00:00.000+0000'},0.4413194444444444,0.1854166666666667,2017-01-09,806.4,809.97,802.83,806.65,1274645.0
{'$date': '2017-01-09T11:18:00.000+0000'},0.427444546194546,0.1091244403744404,2017-01-09,806.4,809.97,802.83,806.65,1274645.0
{'$date': '2017-01-09T13:29:00.000+0000'},0.5075853940579965,0.1874607128031786,2017-01-09,806.4,809.97,802.83,806.65,1274645.0
{'$date': '2017-01-09T00:00:00.000+0000'},0.4014020514020514,0.07455978705978704,2017-01-09,806.4,809.97,802.83,806.65,1274645.0
{'$date': '2017-01-09T00:00:00.000+0000'},0.4713002364066194,0.1439479905437352,2017-01-09,806.4,809.97,802.83,806.65,1274645.0
{'$date': '2017-01-09T05:15:08.000+0000'},0.5183763931104358,0.1987462006079028,2017-01-09,806.4,809.97,802.83,806.65,1274645.0
{'$date': '2017-01-09T14:39:30.000+0000'},0.4679365079365079,0.1627777777777778,2017-01-09,806.4,809.97,802.83,806.65,1274645.0
{'$date': '2017-01-09T16:28:27.000+0000'},0.4137592137592138,0.1108137358137358,2017-01-09,806.4,809.97,802.83,806.65,1274645.0
{'$date': '2017-01-11T11:06:13.000+0000'},0.4588031233998976,0.1057834101382488,2017-01-11,805.0,808.15,801.37,807.91,1065936.0
{'$date': '2017-01-11T12:10:15.000+0000'},0.3913947163947163,0.1215423465423465,2017-01-11,805.0,808.15,801.37,807.91,1065936.0
{'$date': '2017-01-11T13:43:37.000+0000'},0.3719821366373091,0.0801674379260586,2017-01-11,805.0,808.15,801.37,807.91,1065936.0
{'$date': '2017-01-11T15:13:00.000+0000'},0.5220839131106987,0.1823777958152958,2017-01-11,805.0,808.15,801.37,807.91,1065936.0
{'$date': '2017-01-11T15:20:09.000+0000'},0.4983488733488733,0.1409881784881785,2017-01-11,805.0,808.15,801.37,807.91,1065936.0
{'$date': '2017-01-11T08:38:05.000+0000'},0.419083694083694,-0.08106060606060603,2017-01-11,805.0,808.15,801.37,807.91,1065936.0
{'$date': '2017-01-11T00:00:00.000+0000'},0.5412698412698413,0.1492063492063492,2017-01-11,805.0,808.15,801.37,807.91,1065936.0
{'$date': '2017-01-11T09:38:01.000+0000'},0.4080143540669858,-0.09345095693779902,2017-01-11,805.0,808.15,801.37,807.91,1065936.0
{'$date': '2017-01-11T10:57:00.000+0000'},0.4621987734487733,0.2257548701298701,2017-01-11,805.0,808.15,801.37,807.91,1065936.0
{'$date': '2017-01-11T09:23:53.000+0000'},0.5051748511904761,0.07005766369047621,2017-01-11,805.0,808.15,801.37,807.91,1065936.0
{'$date': '2017-01-11T00:00:00.000+0000'},0.3889259259259258,0.11996296296296301,2017-01-11,805.0,808.15,801.37,807.91,1065936.0
{'$date': '2017-01-11T13:18:00.000+0000'},0.4197126436781609,0.022241379310344832,2017-01-11,805.0,808.15,801.37,807.91,1065936.0
{'$date': '2017-01-11T16:51:48.000+0000'},0.4579152329152329,0.1331326081326081,2017-01-11,805.0,808.15,801.37,807.91,1065936.0
{'$date': '2017-01-11T00:00:00.000+0000'},0.4950057566546928,0.10734679622977499,2017-01-11,805.0,808.15,801.37,807.91,1065936.0
{'$date': '2017-01-13T06:26:00.000+0000'},0.4778426688487662,0.1720312884947031,2017-01-13,807.48,811.22,806.69,807.88,1099215.0
{'$date': '2017-01-13T12:06:00.000+0000'},0.5485855230041277,0.09503989227826436,2017-01-13,807.48,811.22,806.69,807.88,1099215.0
{'$date': '2017-01-13T14:36:00.000+0000'},0.4483038348082595,0.22225558364938897,2017-01-13,807.48,811.22,806.69,807.88,1099215.0
{'$date': '2017-01-13T00:00:00.000+0000'},0.2791551459293394,0.01301075268817204,2017-01-13,807.48,811.22,806.69,807.88,1099215.0
{'$date': '2017-01-17T00:00:00.000+0000'},0.1722222222222222,0.1222222222222222,2017-01-17,807.08,807.14,800.37,804.61,1362115.0
{'$date': '2017-01-17T12:31:00.000+0000'},0.4353670634920634,0.2311823593073593,2017-01-17,807.08,807.14,800.37,804.61,1362115.0
{'$date': '2017-01-17T15:06:14.000+0000'},0.4326718679330622,0.06483680084426352,2017-01-17,807.08,807.14,800.37,804.61,1362115.0
{'$date': '2017-01-17T16:38:01.000+0000'},0.4412177328843997,-0.0829124579124579,2017-01-17,807.08,807.14,800.37,804.61,1362115.0
{'$date': '2017-01-17T06:29:11.000+0000'},0.4566581155470045,0.1740806210250654,2017-01-17,807.08,807.14,800.37,804.61,1362115.0
{'$date': '2017-01-17T09:22:02.000+0000'},0.3450880990354674,0.04631465026201869,2017-01-17,807.08,807.14,800.37,804.61,1362115.0
{'$date': '2017-01-17T00:00:00.000+0000'},0.4927951933124347,0.2105306762203314,2017-01-17,807.08,807.14,800.37,804.61,1362115.0
{'$date': '2017-01-17T05:30:53.000+0000'},0.4719959697990001,0.1383835833078257,2017-01-17,807.08,807.14,800.37,804.61,1362115.0
{'$date': '2017-01-17T17:29:11.000+0000'},0.3893217893217894,0.1073051948051948,2017-01-17,807.08,807.14,800.37,804.61,1362115.0
{'$date': '2017-01-30T00:00:00.000+0000'},0.3364463786804213,0.0063405329894691605,2017-01-30,814.66,815.84,799.8,802.32,3246573.0
{'$date': '2017-01-30T00:00:00.000+0000'},0.3364463786804213,0.0063405329894691605,2017-01-30,814.66,815.84,799.8,802.32,3246573.0
{'$date': '2017-01-30T00:00:00.000+0000'},0.4753333333333332,0.015333333333333319,2017-01-30,814.66,815.84,799.8,802.32,3246573.0
{'$date': '2017-01-30T14:07:05.000+0000'},0.3605,0.03700000000000001,2017-01-30,814.66,815.84,799.8,802.32,3246573.0
{'$date': '2017-01-30T15:51:08.000+0000'},0.4124123267305085,0.1226788447242993,2017-01-30,814.66,815.84,799.8,802.32,3246573.0
{'$date': '2017-01-30T17:34:49.000+0000'},0.4744915824915824,0.1661060606060606,2017-01-30,814.66,815.84,799.8,802.32,3246573.0
